gene_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64
ENSG00000272746	-11.977604	2.3952935	0.12603264	-0.7428102	0.08496254	-0.06253997	-0.11251597	-0.07305347	0.87856984	-0.20414169	0.051296763	-0.96943176	-0.27709237	-0.96889484	-1.2424449	0.45446283	-0.4112941	0.643553	-0.070977844	-0.5155287	0.5538447	0.051143963	0.08508033	0.46015117	0.53504336	0.33116606	0.25554302	0.2544523	0.047943823	-0.055804737	-0.19577502	-0.032538146	-0.04988459	0.13437775	-0.27527782	0.015915446	0.021307142	-0.012319768	0.113733806	-0.03580413	0.019173926	-0.055221103	-0.051059898	-0.1231734	0.014202617	0.03176928	-0.08401476	-0.009293589	-0.0003506408	-0.13752107	-0.0298149	-0.09084893	0.11017074	0.076026805	0.20585918	-0.014379806	0.030026259	-0.071668126	0.01906982	-0.012973837	-0.054117914	-0.0063426076	0.05849175	0.03645306
ENSG00000207331	-12.638665	2.5256338	0.25410828	-0.7751485	0.11166819	-0.022027537	-0.105714194	-0.07661817	0.998964	-0.27978113	0.051538058	-1.1416911	-0.13787763	-1.0886312	-1.247902	0.46541214	-0.45010152	0.77027535	-0.13874526	-0.60651624	0.5373413	0.049548026	-0.13392393	0.073944114	0.35339302	0.22052185	0.32916412	0.31112128	0.115232095	-0.06188904	-0.2912602	-0.036789738	-0.0025782268	0.22075754	-0.19773796	0.013695154	0.032455087	-0.04555785	0.16722798	-0.047659043	0.044206847	0.03486105	-0.12981558	-0.10757814	0.030306341	0.032579985	-0.13183217	-0.047552586	0.025194867	-0.076762326	0.00836238	-0.060788143	0.09842664	0.08958206	0.15622954	0.022527907	0.08516815	-0.06409925	0.00083553046	-0.02141226	-0.049214605	-0.035825692	0.06728853	0.0050970125
ENSG00000264279	-12.592118	2.524174	0.25107053	-0.77355564	0.09610718	-0.03291537	-0.10394114	-0.07681527	0.99228007	-0.26669094	0.05676151	-1.1343521	-0.14035603	-1.0791583	-1.2557319	0.46349564	-0.45506173	0.77523965	-0.13881114	-0.6002764	0.5170684	0.048315465	-0.14961892	0.081425875	0.33795813	0.21461916	0.32708362	0.30942482	0.11835425	-0.06152458	-0.29260108	-0.036928046	0.010596825	0.22316526	-0.18025595	0.018738072	0.028650638	-0.0438942	0.16987069	-0.044800166	0.040506486	0.030966787	-0.1215362	-0.11053448	0.026311038	0.035475377	-0.13616203	-0.048282452	0.023213744	-0.07761639	0.006499377	-0.059601344	0.09833867	0.08678729	0.15032709	0.019368416	0.08439009	-0.054901373	0.007480526	-0.016742889	-0.04765507	-0.040557176	0.061132424	0.004760739
ENSG00000243446	-12.637674	2.5300684	0.26495352	-0.7794433	0.11189071	-0.02086001	-0.106280394	-0.074910104	0.9952493	-0.2817007	0.053917542	-1.1393203	-0.14300454	-1.0926908	-1.2567124	0.47200412	-0.44867253	0.7660186	-0.13496357	-0.60959667	0.537411	0.04941523	-0.13404192	0.083367735	0.35387307	0.22534122	0.3273457	0.3105308	0.11212561	-0.061100006	-0.2934418	-0.03566579	-0.0007142395	0.21254444	-0.19081815	0.019698646	0.029852226	-0.045460902	0.16301803	-0.049630392	0.04601617	0.032835953	-0.1294607	-0.11117064	0.027997496	0.034460146	-0.13358992	-0.04854815	0.025922699	-0.08143271	0.009364021	-0.05880133	0.09973819	0.08750804	0.15451388	0.023370719	0.08529197	-0.06536404	-0.0024184783	-0.022267507	-0.047096808	-0.034993045	0.07035704	0.004677847
ENSG00000249686	-12.65923	2.532956	0.25803012	-0.78436077	0.11696734	-0.019844964	-0.106635205	-0.073250644	0.9993989	-0.2832054	0.05120488	-1.1429235	-0.13660286	-1.0932854	-1.2473491	0.4666804	-0.44910082	0.7711107	-0.13892967	-0.6067455	0.5378696	0.0513035	-0.13916884	0.07329643	0.34990457	0.22307624	0.32866287	0.31518105	0.11437935	-0.061488852	-0.2924767	-0.03476503	-0.0022636408	0.217291	-0.19568986	0.016612934	0.034387574	-0.047555458	0.16967854	-0.047119763	0.045877688	0.03654197	-0.1306489	-0.110907294	0.02995065	0.03508765	-0.134892	-0.05013231	0.027234519	-0.07903442	0.01031295	-0.05990232	0.09915364	0.09061496	0.1547733	0.023841217	0.08423143	-0.06350076	-0.0006349991	-0.021326724	-0.048542526	-0.03461687	0.06855549	0.0034535578
ENSG00000162631	-10.584687	2.4452894	-0.15394402	-0.8253884	-0.025196452	-0.18167293	-0.04955147	-0.8774604	0.051917918	-0.10744377	0.5629216	-0.9671836	-0.0487799	-0.8422286	-1.2845649	0.96898776	-0.64869183	0.11951933	0.08105853	-0.37538132	0.6062326	-0.12901656	0.18149485	-0.274261	0.49697086	-0.51071054	0.18467733	-0.24256395	0.06443536	-0.07434237	-0.26751298	-0.12674032	0.41599184	0.25868076	-0.22724697	0.0081034005	0.2236348	-0.33018938	0.1776184	-0.17825162	-0.3277033	0.54975164	-0.43189737	-0.03842565	-0.06917816	-0.022164887	-0.23361237	-0.23399869	0.24641407	-0.13780951	0.040354893	0.025322594	-0.16858938	0.20166498	-0.31711444	0.22970337	0.30273262	0.010797825	-0.0020722554	-0.055163868	-0.109174475	-0.24678585	0.3317229	0.035261992
ENSG00000226801	-12.50689	2.4719296	0.3085975	-0.76082575	0.10537071	-0.01932956	-0.10416109	-0.09281727	0.98775905	-0.28623244	0.04358518	-1.13653	-0.1518685	-1.0821497	-1.2264844	0.45716357	-0.44309688	0.7731102	-0.15298367	-0.56815475	0.5366966	0.056258064	-0.12529337	0.047687683	0.35303214	0.19486606	0.31044513	0.27447388	0.11097362	-0.06182457	-0.2885808	-0.055845536	0.01121374	0.2028747	-0.19861923	0.01875486	0.031013954	-0.039793342	0.15360494	-0.046850212	0.035921272	0.030510057	-0.1386081	-0.10121939	0.021911796	0.027858645	-0.11668616	-0.04689388	0.022995954	-0.0644386	0.00762621	-0.05528845	0.09502154	0.08248297	0.14591278	0.025178446	0.09008053	-0.0746872	-0.0021874066	-0.024507442	-0.03789206	-0.04387386	0.061119586	0.0011877024
ENSG00000176855	-12.4912615	2.5838366	0.2609076	-0.71196145	0.061765857	0.009502123	-0.10907795	-0.124719776	0.9106732	-0.3967988	-0.0636258	-1.0147238	-0.25435618	-0.8788887	-0.7549208	0.13673647	-0.37864906	0.7299863	-0.2014955	-0.4343074	0.63421315	0.12567617	-0.092903696	0.1010284	0.34753513	0.26190594	0.34512818	0.3044682	0.12148172	-0.056706663	-0.33430305	-0.022618344	-0.05335381	0.20197414	-0.17280173	0.04675712	0.032814868	-0.059995852	0.16964136	-0.040948324	0.04730061	0.03027445	-0.14331587	-0.10866032	0.043598942	0.039890125	-0.13062598	-0.06253153	0.025411773	-0.08751583	-0.006166134	-0.050898615	0.1070325	0.075684294	0.1377466	0.017341856	0.08186355	-0.06631959	-0.008426494	-0.011627101	-0.054325316	-0.026016861	0.07285994	0.012720855
ENSG00000200293	-12.342455	2.631659	0.35167086	-0.7170948	0.067023754	-0.063486256	-0.104595795	-0.19628666	0.6610248	-0.24138892	0.18102597	-0.9968945	-0.24017042	-0.94557077	-1.171522	0.6515025	-0.47259107	0.5448037	-0.12948065	-0.4952334	0.39053833	-0.064604014	-0.15493207	-0.05640134	-0.04708631	-0.10979093	0.22881795	0.43970954	0.15307821	-0.06998563	-0.32668605	-0.095843546	-0.027366182	0.22851145	-0.1698276	0.07006651	0.03590447	0.24205258	-0.0009072342	-0.045975108	-0.04450366	-0.2150155	0.0099074	-0.053127177	0.06294828	0.098140925	-0.15482001	-0.033810746	-0.025139984	-0.19226286	0.053755812	-0.037693515	0.16847172	0.023573976	0.15525867	-0.0049401307	0.08684967	-0.05510213	-0.05196244	-0.04577663	-0.030581938	-0.021951403	0.017928077	-0.0107842805
ENSG00000232393	-12.601196	2.5327563	0.2576225	-0.77041286	0.09909357	-0.0209933	-0.10624967	-0.08276941	0.98136973	-0.29946673	0.035735045	-1.1227471	-0.1595964	-1.0554003	-1.1629045	0.4179857	-0.44476908	0.77308035	-0.15004377	-0.5783854	0.5508621	0.062560774	-0.13580534	0.073060796	0.34619525	0.22717907	0.33215675	0.31404883	0.11563841	-0.0607791	-0.29989973	-0.032532856	-0.010109896	0.2161727	-0.19165652	0.018015685	0.033888783	-0.047456298	0.16978513	-0.048142347	0.047829613	0.034791153	-0.13178277	-0.10745772	0.032899193	0.03610764	-0.13500088	-0.05292921	0.025727421	-0.08067346	0.005807496	-0.05908613	0.101071686	0.09162521	0.15492302	0.02405014	0.08390729	-0.0623518	-0.0023175147	-0.021071663	-0.050718974	-0.034246184	0.06951638	0.0061428286
ENSG00000242697	-12.198165	2.366212	0.24936673	-0.6684726	0.0656148	-0.012499948	-0.103038326	-0.09317034	0.9900967	-0.2751113	0.046836216	-1.1289696	-0.14261545	-1.0654252	-1.247259	0.4501282	-0.43157643	0.7626163	-0.12930061	-0.6000083	0.5094063	0.06369142	-0.16093686	0.087038964	0.35407048	0.21442816	0.3033114	0.2861654	0.11018709	-0.0605443	-0.3011251	-0.035282653	-0.02798031	0.22530834	-0.16869436	0.012783337	0.011406045	-0.028579077	0.1556674	-0.04622951	0.0671868	0.04513665	-0.13397439	-0.085960455	0.04963437	0.01185006	-0.11999473	-0.07465991	0.014697872	-0.061794844	-0.02819247	-0.06949921	0.08554776	0.10312548	0.17491847	0.012423789	0.042478796	-0.050344773	0.023224432	-0.013108207	-0.06508913	-0.040172428	0.06472177	0.01502343
ENSG00000060558	3.4416373	-9.620878	22.51717	-7.7208257	9.190501	1.9152462	-1.4418548	3.5816739	-0.7420078	0.33243653	-0.53896743	1.3931112	-1.9399729	-0.08397624	-1.2965728	-1.2928823	2.7831767	-2.9355066	1.6516548	-1.0095061	0.7708726	0.03002876	-4.6595964	0.27386504	4.1604414	-4.3596463	3.8520887	2.608799	4.8577733	-0.9564302	4.220891	2.8917377	-0.062270056	0.7449556	-0.10354884	-1.1181766	4.917958	1.8576658	0.5448048	1.9449309	4.1654344	0.12820533	-0.5833999	-0.9068295	2.6308963	-0.45740965	1.8408558	0.67919797	0.75915104	0.14472829	1.556998	0.6882201	0.46325025	-2.1344035	-0.75508696	-0.38393986	1.1561142	-0.056758855	-0.9071365	1.2130953	-0.60081697	-0.7208547	0.44281346	0.68194264
ENSG00000248714	-12.152019	2.5861602	0.1727655	-0.7975902	0.12502329	-0.019140797	-0.10407212	-0.2338226	0.7379505	-0.31065083	0.14449254	-1.0700396	-0.16128998	-0.9667733	-1.2187384	0.46851414	-0.5056441	0.6928164	-0.16686806	-0.5161777	0.5698825	0.112033285	-0.28304273	-0.06726312	0.36746317	0.34251672	0.33637267	0.31080303	0.026389873	-0.05996204	-0.15326214	-0.03145294	0.074758865	0.20882018	-0.13289426	0.02877777	-0.021866942	-0.04731788	0.12308745	-0.06847721	0.014860195	0.04201305	-0.10332263	-0.09181252	0.014894249	0.008794673	-0.1276988	-0.051925045	0.0015782448	-0.059625693	0.0016520392	-0.07494148	0.028811818	0.100745425	0.1502405	0.040955104	0.03224013	-0.050807644	-0.0186307	-0.020719519	-0.088392705	-0.06941093	0.005860869	-0.031302076
ENSG00000238055	-12.474953	2.5497763	0.27459952	-0.72559637	0.0833899	-0.014000277	-0.10704149	-0.10893336	0.9180309	-0.3635934	-0.01803579	-1.065213	-0.2078869	-0.9320308	-0.9057364	0.26788846	-0.41496375	0.7547792	-0.17768717	-0.49149612	0.61877984	0.09547192	-0.09838253	0.09783341	0.3547099	0.226113	0.32388347	0.29469723	0.11179536	-0.058380894	-0.3072009	-0.02260532	-0.022417234	0.21042569	-0.18370871	0.020178862	0.025734842	-0.04478088	0.15499943	-0.05516709	0.045515794	0.027515693	-0.12984863	-0.09548233	0.030853542	0.030365648	-0.123444915	-0.053096272	0.01661795	-0.07192497	-0.002635339	-0.0632617	0.0962417	0.08993942	0.15569367	0.014234434	0.074678846	-0.061471604	-0.0004863639	-0.02417263	-0.051421013	-0.041026264	0.05859526	-0.004300897
ENSG00000168405	3.8161726	-5.913676	-2.8432634	2.4320028	1.5927272	-0.9532556	0.4317961	-2.0352063	4.0266747	1.5201808	-0.42202115	-1.4160286	0.24939084	-2.9587157	-1.7491957	0.08923861	-0.1969128	0.4954679	-1.3308791	2.8453147	-0.16345358	0.9248755	0.30590498	1.0277942	1.2915808	-1.6809015	-1.6271086	-1.8018495	-0.11373833	-0.28533366	1.1336913	-3.3057523	-3.0152254	-1.0386512	0.13130948	0.7113134	1.4410244	1.3464483	0.13559708	1.0104642	-0.019424165	-0.21357433	-1.5898875	-1.4382095	-0.48012358	-0.53145117	1.2418984	0.020514581	1.1908532	1.4773825	-1.1519396	0.2969778	-1.1136872	0.095861085	-1.3240987	-0.085456915	0.03296944	-0.8022438	0.3444911	1.1141982	0.0747621	1.1753584	0.35211426	0.94432354
ENSG00000272019	-12.142391	2.8307228	0.2256446	-0.70569885	0.06683052	-0.0346779	-0.1140161	-0.27961358	0.5608805	-0.3398046	0.065529905	-0.85783553	-0.3941455	-0.7221908	-0.60136914	0.22053345	-0.4812818	0.6013148	-0.19157018	-0.41580057	0.67708355	0.11498297	0.0049337535	0.16001214	0.3763525	0.29043758	0.36159542	0.30511928	0.1257092	-0.052592494	-0.36032593	0.008398001	-0.08657603	0.22372301	-0.21665715	0.02175493	0.09745753	-0.21247731	0.26901737	-0.051192757	0.07636416	0.1174897	-0.21171178	-0.11933581	0.021152852	0.00028648245	-0.098940715	-0.07207243	0.04843937	-0.032479	-0.050078638	-0.016941927	0.052337144	0.1090196	0.08712759	0.030378183	0.10339817	-0.07783964	-0.025241807	-0.05285922	-0.04823271	-0.0024826392	0.019929124	0.015573808
ENSG00000177586	-12.659118	2.530801	0.25711477	-0.7861628	0.11955604	-0.019182835	-0.10703715	-0.07151412	0.9998812	-0.28175098	0.05234123	-1.1438252	-0.13620313	-1.095381	-1.2546518	0.47030702	-0.44968903	0.77142704	-0.13813779	-0.6089943	0.5359357	0.050316803	-0.1391333	0.073284194	0.35015696	0.22253323	0.32838273	0.31560323	0.113020934	-0.061414618	-0.29243797	-0.034731373	-0.0017112973	0.21786089	-0.19567984	0.016364094	0.03462708	-0.047453526	0.169199	-0.047465697	0.04549071	0.03659213	-0.1304912	-0.110460654	0.029661063	0.034945335	-0.13467264	-0.049847975	0.027110538	-0.07877317	0.010941326	-0.059815753	0.099297255	0.09078028	0.15446392	0.023863135	0.08457133	-0.06373563	-0.0012031422	-0.021292308	-0.048431043	-0.033862278	0.06897594	0.0037233047
ENSG00000259587	-12.334216	2.720998	0.266369	-0.6476203	-0.05360451	-0.035808194	-0.102480344	-0.20959836	0.7671206	-0.5641546	-0.20694773	-0.82592887	-0.47844407	-0.51116985	0.16971709	-0.3560423	-0.37700364	0.8023987	-0.32396182	-0.1263487	0.8099405	0.24903195	-0.038469292	0.088144176	0.30974734	0.30830845	0.3972263	0.29912806	0.15254211	-0.053232193	-0.40082598	0.022867834	-0.10838731	0.19271545	-0.12753652	0.042548057	0.053072985	-0.09318396	0.19369987	-0.054176938	0.065934725	0.016017264	-0.1465614	-0.09523818	0.049172062	0.048079383	-0.13750644	-0.08443325	0.002683719	-0.09201243	-0.06058023	-0.05196863	0.13027824	0.08085627	0.12532756	0.018747332	0.10726404	-0.044562094	-0.041385226	-0.01886771	-0.10090422	0.005410364	0.10892311	0.08182964
ENSG00000239257	-1.7013372	-1.2776228	-1.9104104	0.48862797	-1.5423577	-0.965329	0.3002903	-0.81248903	1.7359966	0.49516618	0.049468182	-0.8710799	-0.93034863	-0.33620167	-2.9465444	0.014198213	-0.95620054	2.0068696	-0.8241665	0.63158506	-0.6669468	0.23499343	-1.6370215	1.8017343	0.619069	-0.71196276	0.06721679	-0.8653261	0.44523025	-0.15581243	0.10539499	-0.4856955	0.36937407	0.15862827	1.852173	1.0693631	0.36266226	0.021226484	0.42399725	0.25181168	0.31358778	-0.33675143	-0.18590099	-0.5186418	-0.039541595	0.28395823	-0.033521224	0.102073394	0.45179543	0.6254828	-0.013771781	-0.092504755	-0.5992139	0.40371558	-0.25102115	0.24105223	0.3040982	-0.10313126	0.09901119	0.11836184	0.0002522744	0.10896153	-0.6829611	0.06804444
ENSG00000264698	-12.659805	2.53186	0.25814134	-0.78513485	0.11779734	-0.019747848	-0.106656365	-0.072713375	1.000077	-0.28170508	0.052032445	-1.1449219	-0.13528468	-1.0961218	-1.254739	0.47074872	-0.44937706	0.7706903	-0.13806807	-0.6087149	0.5365094	0.049997322	-0.13918957	0.073447764	0.350595	0.22267678	0.32850814	0.31482404	0.11384031	-0.061499197	-0.29189834	-0.03475431	-0.0016295257	0.21729341	-0.19628663	0.016616704	0.034220424	-0.047666214	0.16913041	-0.04723949	0.045226153	0.036441058	-0.13015087	-0.11102619	0.029503154	0.035023905	-0.13507502	-0.05003221	0.027376039	-0.07822206	0.010724827	-0.059985362	0.099214196	0.09070445	0.15475507	0.02392699	0.08494791	-0.063296884	-0.0012767746	-0.021597335	-0.048994094	-0.034125853	0.06891545	0.0039274325
ENSG00000267204	-12.588109	2.5789165	0.26248813	-0.75165164	0.07191224	-0.02514044	-0.10559614	-0.10735543	0.9354228	-0.3562439	-0.016788878	-1.059182	-0.22513433	-0.9397235	-0.87711525	0.2530305	-0.42923486	0.77637607	-0.18613678	-0.4837849	0.61045164	0.103462175	-0.112900235	0.075773865	0.3367609	0.25007218	0.34569025	0.3133176	0.124978445	-0.05874932	-0.32057285	-0.017352678	-0.03237981	0.20926714	-0.17707358	0.025735348	0.04005128	-0.062048946	0.1767183	-0.04940933	0.052842136	0.031053904	-0.13668613	-0.10807345	0.03434691	0.038545158	-0.13346294	-0.06204851	0.024195068	-0.084353484	-0.0087504685	-0.05383547	0.11000521	0.08723298	0.13881518	0.025022462	0.09505029	-0.054502174	-0.014194163	-0.026283136	-0.06650788	-0.019126961	0.081023656	0.026652344
ENSG00000227568	-12.443296	2.6721919	0.26655257	-0.6889299	-0.009841696	-0.030743606	-0.104169756	-0.17524886	0.81932664	-0.48939097	-0.14699544	-0.9018699	-0.39089885	-0.66132975	-0.1997473	-0.14215915	-0.38864344	0.7842466	-0.26961547	-0.26625952	0.7410954	0.192702	-0.06816503	0.093395725	0.3253818	0.28807688	0.37051666	0.30240053	0.13873366	-0.05516175	-0.36198708	0.00034934466	-0.08309283	0.19600943	-0.14712979	0.031359237	0.04142133	-0.0787915	0.179319	-0.052615993	0.06279722	0.015202689	-0.14393204	-0.10139872	0.04036205	0.03795489	-0.11946639	-0.075299405	0.012832988	-0.09184887	-0.03424059	-0.0511172	0.11399146	0.08973558	0.13913669	0.018024113	0.08684944	-0.06038113	-0.014296321	-0.010309669	-0.05778918	-0.02204183	0.06685599	0.028914476
ENSG00000259091	-12.54256	2.4692254	0.23126046	-0.7636898	0.10333784	-0.031741027	-0.10028564	-0.09344669	0.99918824	-0.30236453	0.060326226	-1.1898627	-0.059561618	-1.0750649	-1.2252207	0.4520735	-0.4622621	0.7692469	-0.10332476	-0.6828721	0.53962725	0.022477545	-0.06779267	0.008787493	0.3671517	0.18655458	0.3376229	0.29246175	0.11694523	-0.061810225	-0.28849924	-0.01789189	0.038667142	0.23270907	-0.16620405	-0.006151954	0.020798802	-0.052254297	0.15405966	-0.06831832	0.02907485	0.041417122	-0.12834978	-0.098202184	0.017996697	0.04571574	-0.15998325	-0.050552625	0.008410334	-0.076037705	-0.006766101	-0.063180126	0.10252478	0.09121376	0.15230437	0.038114626	0.091172725	-0.062120292	0.0005830219	-0.029948654	-0.03355113	-0.04375607	0.07739867	0.011752192
ENSG00000243637	-12.341655	2.3846998	0.13820015	-0.85214955	0.2912662	0.048989005	-0.13229685	0.0011573902	0.931195	-0.33197683	0.017784666	-1.073608	-0.21680354	-0.99566215	-1.2453809	0.39866814	-0.399738	0.7301483	-0.13580957	-0.5930559	0.57631683	0.03942528	-0.16694188	0.10435392	0.27595928	0.20001471	0.29664633	0.32435504	0.123348214	-0.062350783	-0.2677937	-0.045970064	-0.017251328	0.2212696	-0.20275015	0.07000294	0.02529714	-0.011226414	0.13466956	-0.052984722	0.048726503	0.030991878	-0.14652124	-0.09182722	0.028859705	0.022527354	-0.111552164	-0.018432213	0.024914205	-0.050649494	0.036159445	-0.06468578	0.066774875	0.0585886	0.14497158	0.032704	0.0794545	-0.047223344	0.017864127	-0.002305032	-0.056769595	-0.028525222	0.041084886	0.00027433672
ENSG00000259044	-12.657706	2.531015	0.25762212	-0.78411263	0.11605613	-0.019633437	-0.10657659	-0.07382373	0.9997118	-0.2823232	0.051802974	-1.1438661	-0.13640627	-1.0946203	-1.2512709	0.46928865	-0.44966224	0.7713415	-0.13925579	-0.6064569	0.5377368	0.050772198	-0.13874815	0.07130044	0.3510033	0.22142085	0.32859933	0.314514	0.11398884	-0.061571945	-0.2916084	-0.035684433	-0.0005355745	0.21833153	-0.19682641	0.015591983	0.034230918	-0.048169006	0.169265	-0.04731304	0.045666732	0.036792204	-0.13054982	-0.110230796	0.030138426	0.03466714	-0.1346466	-0.049992826	0.027470589	-0.07984305	0.010158347	-0.06016242	0.099028654	0.091445126	0.15471858	0.024112629	0.084491834	-0.06409634	-0.0005135095	-0.02154174	-0.04804473	-0.035024405	0.06828225	0.0028654314
ENSG00000173264	18.42176	7.483923	-0.18250583	6.194884	-4.3296247	-1.3991088	0.3165948	-7.358514	-11.922205	-6.719575	-5.053468	10.604927	-10.566731	18.368183	38.873566	-21.08234	1.7287426	-1.5050392	-4.1848373	13.469131	5.51227	5.028146	2.2991867	0.9251242	-2.3084123	1.3110069	1.4271868	0.9295655	1.1433332	0.19567217	-2.2091076	2.2202184	-1.7739526	-0.47909066	2.332553	1.2551	1.5477612	-1.1450629	1.4221504	0.31044298	0.15417086	-1.1112902	-0.30885544	0.116143696	0.6390111	0.470767	0.40442777	-0.5063269	-0.098090515	-0.14457467	-1.0423193	0.6115142	-0.39390528	-0.10147243	-0.8616576	-0.77881134	1.5062032	0.49946576	-1.5675215	-0.82372373	-0.2919061	1.7481341	-0.7553115	0.06401407
ENSG00000162267	3.5981984	-5.1786814	-5.6333227	1.1317621	-7.906505	-2.7954288	0.67534894	-4.3530574	9.799875	10.03805	-27.057587	30.741673	17.99043	0.69768274	-3.3744948	6.959994	-6.6835	5.5271406	-1.2530879	1.4923971	-0.74969786	5.5019245	-1.3182087	2.0693386	-7.4747787	5.2330723	6.420554	-3.584554	2.2012513	-0.109669946	2.2855184	4.814355	-9.55735	6.144708	-6.6830435	-8.486273	0.32356453	1.7325478	-2.4702513	-1.5820955	-3.8113341	1.6763549	-2.5077374	4.7095647	3.9065711	-0.43884876	-1.4545901	0.5842611	-2.910859	5.6314583	2.6798904	1.7427481	2.3588598	-1.5928307	0.9988974	-1.4005415	0.7598529	-0.004237431	-2.0332515	-2.8775675	-1.6652728	-1.1503403	-2.7178245	-0.88568926
ENSG00000100997	34.263657	-0.09132364	1.82049	11.630775	3.5740356	2.03718	-0.05232086	-10.868432	-12.563321	3.6370587	6.933617	3.1666515	0.6540387	3.322125	-0.5885159	5.556804	-1.748128	-8.070935	0.34231365	4.8106837	-1.8277439	-0.21725242	0.124202795	-6.89256	1.4998904	-1.9580703	-0.19049644	-0.23905975	-2.2191005	0.098631874	2.2996693	0.92263347	4.754182	-1.5067893	-4.0417895	-2.2844658	2.1479266	-3.2141857	-0.80820835	-0.9169151	-3.5319705	1.0064325	-0.58062977	0.6422487	0.22692984	-0.31213957	0.7117111	-0.0035557793	-0.7602116	-1.1808723	0.11591774	0.39543557	0.03490603	-2.4424284	0.08465118	-0.07420034	2.1106493	0.1957357	-1.8456264	-0.7467948	-0.99456954	0.23143905	0.39120296	0.27325365
ENSG00000104164	8.365611	-1.8409815	-2.3013115	2.1368375	-1.4840361	-1.1488099	0.20390671	-2.2397883	-1.6662604	1.1410006	1.2513169	0.22834788	0.6994954	-0.012999431	0.5232122	1.34088	-0.138118	-1.6977595	1.2967522	-0.17744558	-0.8187769	-0.2686507	0.020658836	0.12158841	-0.45092162	-0.9427539	-1.1824536	-1.2955192	-0.45517755	0.01725259	-0.38743252	-0.29033974	-0.92310846	-0.521993	-0.1226834	-1.0344325	-0.59691525	-0.52221954	0.31587833	-0.038859956	0.2429104	0.6033266	-0.3358866	0.22279777	-0.059898753	-0.68768686	0.6509241	-0.5361693	0.17529626	-0.10340206	-0.70120376	0.041828614	-0.45606095	0.7689177	-0.2159058	-0.09206193	-1.6170895	0.3802851	0.73684394	0.49781033	-0.51206434	-0.73480827	-0.12244751	0.3133543
